Unnamed: 0,id,text,label,type,model_wrong,db.model_preds,status,round,split,annotator,Incitement of Violence,Praising violence,Praising extremist acts,Targeting ethnic or racial groups,Ideologically motivated threats,Anti-democratic rhetoric,Personal Attacks,Sexual harassment,Physical violence,Psychological attacks
15074,24260p,"my water bottle is black, who would make it black? it's ridiculous. Everyone knows black is a disgusting colour, both for innanimate objects and people",hate,derogation,,,perturbation,2b,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15075,24261,shims don't understand shit,hate,derogation,True,0.99875,dynabench entry,2a,test,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15076,24261p,He don't understand shit,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15077,24262,Society sucks because youre still living,nothate,none,True,0.00038,dynabench entry,2a,dev,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15078,24262p,Society sucks because queers are still living,hate,derogation,,,perturbation,2b,train,qiokkci7f8,1,0,0,1,1,0,1,0,1,1
15079,24263,"fucking hell, you fucking twit!",nothate,none,True,0.04537,dynabench entry,2a,test,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15080,24263p,"fucking hell, you fucking mong!",hate,derogation,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,1,0,0,1
15081,24264,"fucking hell, you fucking twat!",nothate,none,True,0.02622,dynabench entry,2a,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15082,24264p,"fucking hell, you fucking twat! A woman you had to be!",hate,derogation,,,perturbation,2b,dev,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
15083,24265,Society sucks because hes still living,nothate,none,True,0.0004,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15084,24265p,Society sucks because queans are still living,hate,derogation,,,perturbation,2b,train,vde7gn0nrl,1,0,0,1,1,0,1,0,1,1
15085,24266,Society sucks because shes still living,nothate,none,True,0.00047,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15086,24266p,Society sucks because bisexuals are still living,hate,derogation,,,perturbation,2b,train,vde7gn0nrl,1,0,0,1,1,0,1,0,1,1
15087,24267,you fucking twat!,nothate,none,True,0.04195,dynabench entry,2a,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15088,24267p,you fucking piky twat!,hate,derogation,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
15089,24268,you fucking twit!,nothate,none,True,0.05208,dynabench entry,2a,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15090,24268p,Bog trotters are fucking twits!,hate,derogation,,,perturbation,2b,train,lqlkttromx,0,0,0,1,0,0,1,0,0,1
15091,24269,Society sucks because theyre still living,nothate,none,True,0.00034,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15092,24269p,Society sucks because blacks are still living,hate,derogation,,,perturbation,2b,train,tbubpfn6ip,1,0,0,1,1,0,1,0,1,1
15093,2427,Brown people are just disgusting,hate,notgiven,False,0.10771,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15094,24270,you fucking prick!,nothate,none,True,0.06231,dynabench entry,2a,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15095,24270p,you fucking drag!,hate,derogation,,,perturbation,2b,test,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
15096,24271,Society sucks because youre still alive,nothate,none,True,0.00042,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15097,24271p,west indians are still alive because society sucks but I'll get them,hate,threatening,,,perturbation,2b,dev,cagnluiznm,1,0,0,1,0,0,1,0,1,1
15098,24272,heshes don't understand shit,hate,derogation,True,0.99842,dynabench entry,2a,dev,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15099,24272p,Heshes is a term used by people who do not understand shit,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15100,24273,you fucking wonker!,nothate,none,False,0.99972,dynabench entry,2a,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15101,24273p,you fucking mongoloid!,hate,derogation,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,1,0,0,1
15102,24274,immigrants don't understand shit,hate,derogation,True,0.99954,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15103,24274p,conservatives don't understand shit,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15104,24275,Society sucks because theyre still alive,nothate,none,True,0.00035,dynabench entry,2a,test,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15105,24275p,Society sucks because jews are still alive,hate,threatening,,,perturbation,2b,test,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
15106,24276,Society sucks because hes still alive,nothate,none,True,0.00133,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15107,24276p,Society sucks because yids are still alive,hate,derogation,,,perturbation,2b,train,cagnluiznm,0,0,0,1,0,0,1,0,0,1
15108,24277,foreigners don't understand shit,hate,derogation,True,0.99895,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15109,24277p,foreigners don't understand shit if you don't explain it nicely to them ffs stop being so rude,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
15110,24278,Society sucks because shes still alive,nothate,none,True,0.0029,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15111,24278p,This entertainment sucks because of those scuzzy drag acts,hate,derogation,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15112,24279,mongs don't understand shit,hate,derogation,True,0.995,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15113,24279p,my neighbours don't understand shit,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15114,2428,"Jews will always try to rip you off, it is in their DNA",hate,notgiven,False,0.07236,dynabench entry,1,dev,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15115,24280,tards don't understand shit,hate,derogation,False,0.01447,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15116,24280p,you sheltered folk don't understand shit about real life,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15117,24281,retards don't understand shit,hate,derogation,False,0.01226,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15118,24281p,I don't understand why you'd say that.,nothate,none,,,perturbation,2b,test,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15119,24282,cripples don't understand shit,hate,derogation,False,0.02376,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15120,24282p,idiots don't understand shit,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15121,24283,you fucking tosser!,nothate,none,False,0.99971,dynabench entry,2a,test,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15122,24283p,I hate fucking tosser fags!,hate,derogation,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,1,1,0,1
15123,24284,nonbinaries don't understand shit,hate,derogation,False,0.07265,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15124,24284p,nonbinaries don't understand shit people like you!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15125,24285,chicks don't understand shit,hate,derogation,True,0.99949,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15126,24285p,"chicks don't understand shit, they're only birds!",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15127,24286,He is not smart and should not stay with us at school,nothate,none,True,0.00084,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15128,24286p,He is not white and should not stay with us at school,hate,derogation,,,perturbation,2b,train,tbubpfn6ip,0,0,0,1,0,0,1,0,0,1
15129,24287,ladies don't understand shit,hate,derogation,True,0.80516,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15130,24287p,ladies don't let anyone treat you like shit,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15131,24288,girls don't understand shit,hate,derogation,True,0.99635,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15132,24288p,college dropouts don't understand shit,nothate,none,,,perturbation,2b,test,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15133,24289,girls don't understand anything,hate,notgiven,False,0.00069,dynabench entry,2a,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15134,24289p,five year old girls don't understand anything about danger yet,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15135,2429,There is no such a thing as a trustworthy Jew,hate,notgiven,True,0.99209,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15136,24290,asylum seekers don't understand anything,hate,derogation,False,0.00043,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15137,24290p,thrill seekers don't understand anything,nothate,none,,,perturbation,2b,test,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15138,24291,boat niggas don't understand shit,hate,derogation,False,0.00493,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15139,24291p,I don't understand shit about boats.,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15140,24292,she is not smart and should not stay with us at school,nothate,none,True,0.00151,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15141,24292p,"she is black and not smart and should not stay with us at school, it should be segregated again so black and white do not mix, blacks are clearly not smart",hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,1,0,0,1,0,0,1
15142,24293,black women don't understand shit,hate,derogation,True,0.9996,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15143,24293p,"black, white, women, menÉ you don't understand how shit it is to be chinese in this country",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15144,24294,black girls don't understand shit,hate,derogation,True,0.99889,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15145,24294p,"we don't understand shittt, you?",nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15146,24295,black chicks don't understand shit,hate,derogation,True,0.99151,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15147,24295p,"the little chicks don't understand shit, they are so cute just running round the older chickens",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15148,24296,black ladies don't understand shit,hate,derogation,True,0.99908,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15149,24296p,black ladies are my favourite,nothate,none,,,perturbation,2b,dev,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15150,24297,black men don't understand shit,hate,derogation,True,0.99957,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15151,24297p,"dogs don't understand shit, they just want a treat",nothate,none,,,perturbation,2b,dev,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15152,24298,black guys don't understand shit,hate,derogation,True,0.99656,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15153,24298p,you guys don't understand shit lol,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15154,24299,black dudes don't understand shit,hate,derogation,True,0.99743,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15155,24299p,black dudes don't owe us shit,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
15156,2430,"There is no such a thing as a decent Arab, never trust one",hate,notgiven,True,0.87804,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15157,24300,black folk don't understand shit,hate,derogation,True,0.99959,dynabench entry,2a,test,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15158,24300p,your family don't understand shit,nothate,none,,,perturbation,2b,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15159,24301,He is not tall and he can not play basketball,nothate,none,False,0.9912,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15160,24301p,"He is not tall and he can not play basketball. On the other hand, Blacks are great players. In fact, it is the only thng they are good at.",hate,animosity,,,perturbation,2b,dev,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15161,24302,blacks don't understand shit,hate,derogation,True,0.99916,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15162,24302p,blacks don't understand shit? That's so prejudicious of you!,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15163,24303,she is not tall and she can not play basketball,nothate,none,False,0.99645,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15164,24303p,she is a short ass Chink so she can not play basketball,hate,derogation,,,perturbation,2b,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15165,24304,she is not thin enough to work as a model for our company,nothate,none,False,0.99938,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15166,24304p,pocahontas are not thin enough to work as models for our company,hate,derogation,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
15167,24305,he is not thin enough to work as a model for our company,nothate,none,False,0.99925,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15168,24305p,"if he is thin enough to work as a model, it's probably that he's gay",hate,animosity,,,perturbation,2b,test,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
15169,24306,she is not good with technology i can not trust her to fix my laptop,nothate,none,False,0.99811,dynabench entry,2a,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15170,24306p,She is not good with technology. I can not trust a woman to fix my laptop. Women are no good for anything that requires thinking.,hate,derogation,,,perturbation,2b,test,trrf46jwfp,0,0,0,0,0,0,1,0,0,1
15171,24307,he is not good with technology i can not trust him to fix my laptop,nothate,none,False,0.99918,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15172,24307p,indians are not good with technology i can not trust them to fix my laptop,hate,derogation,,,perturbation,2b,test,vde7gn0nrl,0,0,0,1,0,0,1,0,0,1
15173,24308,chinese don't understand shit,hate,derogation,True,0.99935,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15174,24308p,smokers don't understand shit,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
15175,24309,he is a very good cook and i think he should take part in Masterchef,nothate,none,False,0.99974,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15176,24309p,"he is a very good cook, he must be a poofter. I think he should take part in Masterchef",hate,animosity,,,perturbation,2b,dev,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15177,2431,I find rats nicer and cleaner than most Chinese,hate,notgiven,False,0.2177,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15178,24310,she is a very good cook and i think she should take part in Masterchef,nothate,none,False,0.99973,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15179,24310p,she is a very good cook and i think all women must be.,hate,animosity,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,1,0,0,1
15180,24311,arabs don't understand shit,hate,derogation,True,0.99561,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15181,24311p,arabic! cool! But i don't understand shit!,nothate,none,,,perturbation,2b,test,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
15182,24312,she is a very good dancer and i think she should take part in Strictly come dancing,nothate,none,False,0.99974,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15183,24312p,"she is a very good dancer and i think she should take part in Strictly come dancing, JOKES! She's a tranny, she cant go on there!",hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,1,0,0,1
15184,24313,camel cowboys don't understand shit,hate,derogation,False,0.02717,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15185,24313p,"camels don't understand shit, they're dumber than cowboys!",nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15186,24314,he is a very good dancer and i think he should take part in Strictly come dancing,nothate,none,False,0.99974,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15187,24314p,she is a very good dancer but i think she should not take part in the come dancing as niqabis are not allowed,hate,derogation,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
15188,24315,niggers don't understand shit,hate,derogation,False,0.00121,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15189,24315p,my students  don't understand shit,nothate,none,,,perturbation,2b,dev,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
15190,24316,travellers don't understand shit,hate,derogation,True,0.99954,dynabench entry,2a,test,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15191,24316p,parrots don't understand shit,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15192,24318,gyppos don't understand shit,hate,derogation,False,0.0747,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15193,24318p,I don't understand shit!,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15194,24319,irish travellers don't understand shit,hate,derogation,True,0.99617,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15195,24319p,those lost travellers don't understand shit,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
15196,2432,I would like to see every Jewish ghetto burn to the ground,hate,notgiven,False,0.09148,dynabench entry,1,train,trrf46jwfp,1,0,0,1,0,0,1,0,1,1
15197,24320,he always makes me laugh and I think he should be a comedian and have his own standup comedy show,nothate,none,False,0.99969,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15198,24320p,indian dudes always make me laugh and I think they should be comedians and have their own standup comedy show to laugh at,hate,derogation,,,perturbation,2b,train,vde7gn0nrl,0,0,0,1,0,0,1,0,0,1
15199,24321,pikeys don't understand shit,hate,derogation,False,0.02279,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15200,24321p,parents don't understand shit,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15201,24322,she always makes me laugh and I think she should be a comedian and have her own standup comedy show,nothate,none,False,0.99959,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15202,24322p,"she always makes me laugh, she should have her own standup comedy show. Usually women aren't funny but she's the exception",hate,animosity,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,1,0,0,1
15203,24323,pikies don't understand shit,hate,derogation,False,0.09427,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15204,24323p,people who do not play online games don't understand shit,nothate,none,,,perturbation,2b,dev,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15205,24324,gypsies don't understand shit,hate,derogation,True,0.88965,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15206,24324p,gypsies don't do shit wrong,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
15207,24325,gipsies don't understand shit,hate,derogation,False,0.07025,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15208,24325p,Conservatives don't understand shit,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15209,24327,She is not smart like her brothers I think she is dumb like her father,nothate,none,True,0.00071,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15210,24327p,She is not smart like her brothers I think she is dumb like her mother as they are both women,hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,1,0,0,1
15211,24329,he is not smart like his brothers I think he is dumb like his father,nothate,none,True,0.00201,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15212,24329p,he is not smart like his friends I think he is dumb like his father as they are both polish,hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,1,0,0,1,0,0,1
15213,2433,We would be better off without Muslims,hate,notgiven,True,0.90423,dynabench entry,1,test,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15214,24330,muslims don't understand shit,hate,derogation,True,0.99905,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15215,24330p,You don't know shit,nothate,none,,,perturbation,2b,dev,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15216,24331,he is not smart and can not join university,nothate,none,False,0.99947,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15217,24331p,he is disabled so won't survive university,hate,derogation,,,perturbation,2b,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15218,24332,she is not smart and can not join university,nothate,none,False,0.99523,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15219,24332p,pakkis are not smart and can not join university,hate,derogation,,,perturbation,2b,train,vde7gn0nrl,0,0,0,1,0,0,1,0,0,1
15220,24333,mussies don't understand shit,hate,derogation,False,0.01823,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15221,24333p,"mussies is an awful term, do you not understand this shit?",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15222,24334,allah worshippers don't understand shit,hate,derogation,True,0.98779,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15223,24334p,allah worshippers don't owe u shit,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
15224,24335,she is not good in mathematics and can not join our mathematics class,nothate,none,False,0.99929,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15225,24335p,she is a woman and therefore not good in mathematics. Sho she cannot join our mathematics class,hate,derogation,,,perturbation,2b,train,e3dsmnspob,0,0,0,1,0,0,1,1,0,1
15226,24336,he is not good in mathematics and can not join our mathematics class,nothate,none,False,0.99949,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15227,24336p,"he is not good in mathematics, like all Hispanics, and can not join our mathematics class",hate,derogation,,,perturbation,2b,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15228,24338,You as a woman are not good in sports,hate,derogation,True,0.00034,dynabench entry,2a,train,vde7gn0nrl,0,0,0,1,0,0,1,1,0,1
15229,24338p,You are a woman who is good in sports,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
15230,24339,quaran thumpers don't understand shit,hate,derogation,False,0.02588,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15231,24339p,kids don't understand shit,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15232,2434,French are all gay,hate,notgiven,False,0.07169,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15233,24340,ragheads don't understand shit,hate,derogation,False,0.03147,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15234,24340p,My teacher don't understand me,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15235,24341,You as a man are not good in sports,nothate,none,True,0.00034,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15236,24341p,You as a woman are not good in sports get back to the kitchen,hate,derogation,,,perturbation,2b,train,tbubpfn6ip,0,0,0,1,0,0,1,1,0,1
15237,24342,jews don't understand shit,hate,derogation,True,0.99447,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15238,24342p,"jews don't deserve this shit, it is not fair on them",nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
15239,24343,kikes don't understand shit,hate,derogation,False,0.02659,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15240,24343p,"my parents don't understand shit, men",nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15241,24344,yids don't understand shit,hate,derogation,True,0.98401,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15242,24344p,Non-Jews don't understand how shit it is to describe Jews as 'yids',nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15243,24345,gays don't understand shit,hate,derogation,True,0.99905,dynabench entry,2a,test,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15244,24345p,"gays don't tolerate being treated like shit, and rightly so",nothate,none,,,perturbation,2b,test,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15245,24346,You as a man are not good in cooking and should not cook again,nothate,none,True,0.00033,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15246,24346p,"You as a man are not good in cooking and should not cook again, cooking is for women anyway, otherwise they're useless",hate,derogation,,,perturbation,2b,train,elgzdd8tvb,0,0,0,1,0,0,1,1,0,1
15247,24347,You as a woman are not good in cooking and should not cook again,nothate,none,True,0.00034,dynabench entry,2a,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15248,24347p,You as a woman are not good in cooking and should get back to the kitchen,hate,derogation,,,perturbation,2b,train,tbubpfn6ip,0,0,0,1,0,0,1,1,0,1
15249,24348,fags don't understand shit,hate,derogation,False,0.00248,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15250,24348p,haters don't understand shit,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
15251,24349,faggots don't understand shit,hate,derogation,False,0.00147,dynabench entry,2a,train,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15252,24349p,gay people don't understand why they are being targeted,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
15253,2435,Never trust a Mexican,hate,notgiven,False,0.16065,dynabench entry,1,train,trrf46jwfp,0,0,0,1,0,0,1,0,0,1
15254,24351,You are not good in cooking and should not cook again,nothate,none,False,0.99884,dynabench entry,2a,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
15255,24351p,Women are only good for cooking and should always cook for men,hate,derogation,,,perturbation,2b,test,cagnluiznm,0,0,0,1,0,0,1,1,0,1
15256,24352,poofs don't understand shit,hate,derogation,False,0.02418,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15257,24352p,She don't understand shit,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
15258,24353,benders don't understand shit,hate,derogation,True,0.99321,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15259,24353p,why do people think gays like me don't understand shit just because of our sexuality ?,nothate,none,,,perturbation,2b,train,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
15260,24354,battys don't understand shit,hate,derogation,False,0.03006,dynabench entry,2a,dev,gnzuctwed3,0,0,0,1,0,0,1,0,0,1
15261,24354p,babies don't understand shit so you have to babyproof everything,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
